timestamp,stage,price_before_j,price_before_c,dx_j,dx_c,dy_j,dy_c,x0_j,x1_j,x0_c,x1_c
1621391225,DIR2,3174.4652271957625,3174.619042032931,75.19690082597951,80.28539931022667,238431.96312138438,254564.25511142233,144603183.1050416,45730.10727669782,144655831.2043167,45713.41463523661
1621391275,DIR2,3165.6976755815276,3166.8361863437326,None,None,None,None,144365001.9509811,45805.304177523794,144401519.4901488,45793.70003454684
1621391285,DIR1,3165.6976755815276,3166.8361863437326,318246.0,280470.0,100.37428068926238,88.4445563703162,144365001.9509811,45805.304177523794,144401519.4901488,45793.70003454684
1621391335,DIR1,3175.4342220334856,3175.4001991634236,112908.0,114069.0,35.53775373365352,35.90336432379331,144683247.9509811,45705.02000387827,144681989.4901488,45705.334904338226
1621391345,DIR2,3178.8159937849173,3178.816892127644,23.58309089080113,23.592478690208328,74939.89467194676,74969.73769409396,144796155.9509811,45669.51311357712,144796058.4901488,45669.46272069861
1621391395,DIR1,3176.575208251892,None,None,None,None,None,144721282.5547665,45693.096204467925,None,None
1621391395,DIR2,None,3176.57517047887,None,0.6411866995110536,None,2036.7581230127398,None,None,144721155.27736774,45693.05519938882
1621391405,DIR2,3176.575208251892,3174.9955141959526,140.00964035882652,128.61520235406346,443804.2567279041,407563.72372532135,144721282.5547665,45693.096204467925,144719120.32766587,45693.69638608833
1621391455,DIR1,None,3162.6592684981274,None,23211.0,None,7.3382450791659934,None,None,144311958.0436165,45822.3115884424
1621391455,DIR2,3161.60326600889,None,None,None,None,None,144277941.10895386,45833.10584482675,None,None
1621391465,DIR1,3161.60326600889,3163.375839116909,902913.0,845436.0,284.3641356779408,266.1900580201087,144277941.10895386,45833.10584482675,144335169.0436165,45814.980506707965
1621391515,DIR1,3188.531170155616,None,None,None,None,None,145180854.10895386,45548.969574475595,None,None
1621391525,DIR2,3188.531170155616,3188.525947599765,118.81748000831244,118.76200878497505,378196.2724161446,378019.39300758974,145180854.10895386,45548.969574475595,145180605.0436165,45549.00375264309
1621391575,DIR1,3177.45765598924,None,None,None,None,None,144802976.99936995,45667.78705448391,None,None
